"id","agegroup","trialnum","horizons","config","reward_posA","reward_posB","reward_posC","reward_posD","state_posA","state_posB","state_posC","state_posD","reward_colour","smallest","med","large","largest","horizons_known","freechoice_resp.clicked_name","reward_trial","reward_gain","info_gain","reward_total","date","expName","info_gain_list","reward_gain_list","reward_max","reward_gain1","reward_gain2","reward_gain3","reward_gain4","agegroup11","agegroupa","agegroup5","info_gainX","horizons_all","h_long","h_short","h_amb","maxIndex","maxState","max_choice","reward_exploit","exploreIndex","reward_explore","reward_gain_max","uniqueRewards","reward_max_sum","reward_max_avg","largestSeen","largestSeen_sum","largestSeen_avg","exploitMaxAvgDiff","prevExploreReward","choice1","choice2","choice3","choice4","searchPattern","choice_num","explore","prop_max_reward","max_reward_selected","largestVisible","exploit","other","choiceType","choice1_exploitOnly","choice2_exploreFirstThenExploit","choice3_exploreFirstMixed","choice4_exploreFirstSampleRest","choice5_sampleAll","choice6_misc"
"SearchCosts-5_S019","5",1,4,"G","1.369"," 0.74"," 2.94335"," 5.29803","1"," 0"," 0"," -1","red",0.74,1.369,2.94335,5.29803,0,"['free_choice_targeta', 'free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd']",14.03373,2.94335,"[1, 0, 0, 0]",53.33373,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[1.369, 0.74, 2.94335, 5.29803]",21.19212,1.369,0.74,2.94335,5.29803,0,0,1,1,0,0,0,1,4,-1,"exploit",5.29803,1,1.369,5.29803,4,5.29803,5.29803,5.29803,5.29803,5.29803,0,NA,"explore","other","other","exploit","explore, other, other, exploit","3",0,0.258397932816538,0,5.29803,0,1,"other",0,0,0,0,0,0
"SearchCosts-5_S019","5",1,4,"G","1.369"," 0.74"," 2.94335"," 5.29803","1"," 0"," 0"," -1","red",0.74,1.369,2.94335,5.29803,0,"['free_choice_targeta', 'free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd']",14.03373,5.29803,"[1, 0, 0, 0]",53.33373,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[1.369, 0.74, 2.94335, 5.29803]",21.19212,1.369,0.74,2.94335,5.29803,0,0,1,1,0,0,0,1,4,-1,"exploit",5.29803,1,1.369,5.29803,4,5.29803,5.29803,5.29803,5.29803,5.29803,0,NA,"explore","other","other","exploit","explore, other, other, exploit","4",0,0.258397932816538,0,5.29803,1,0,"exploit",0,0,0,0,0,0
"SearchCosts-5_S019","5",2,1,"F","1.9499"," 0.62"," 4.777255"," 1.054","0"," 1"," 0"," -1","orange",0.62,1.054,1.9499,4.777255,1,"['free_choice_targetb']",7.347155,0.62,"[1]",60.680885,"2019_Aug_27_1616","TimeSearch_190603","[1]","[0.62]",4.777255,0.62,NA,NA,NA,0,0,1,1,1,0,1,0,3,0,"exploit",4.777255,2,0.62,0.62,1,5.91803,2.959015,4.777255,10.075285,5.0376425,-0.2603875,1.369,"explore",NA,NA,NA,"explore, NA, NA, NA","1",1,0.129781642386684,0,4.777255,0,0,"explore",0,0,0,0,0,0
"SearchCosts-5_S019","5",3,4,"F","0.33"," 0.726"," 0.2"," 1.2342","0"," 0"," 1"," -1","blue",0.2,0.33,0.726,1.2342,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targeta', 'free_choice_targetd']",3.5462,0.2,"[1, 0, 0, 0]",64.227085,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.2, 0.726, 0.33, 1.2342]",4.9368,0.2,0.726,0.33,1.2342,0,0,1,1,4,1,0,0,4,-1,"exploit",1.2342,3,0.2,1.2342,4,7.15223,2.38407666666667,1.2342,11.309485,3.76982833333333,-2.53562833333333,0.62,"explore","other","other","exploit","explore, other, other, exploit","1",1,0.162048290390536,0,1.2342,0,0,"explore",0,0,0,1,0,0
"SearchCosts-5_S019","5",3,4,"F","0.33"," 0.726"," 0.2"," 1.2342","0"," 0"," 1"," -1","blue",0.2,0.33,0.726,1.2342,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targeta', 'free_choice_targetd']",3.5462,0.726,"[1, 0, 0, 0]",64.227085,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.2, 0.726, 0.33, 1.2342]",4.9368,0.2,0.726,0.33,1.2342,0,0,1,1,4,1,0,0,4,-1,"exploit",1.2342,3,0.2,1.2342,4,7.15223,2.38407666666667,1.2342,11.309485,3.76982833333333,-2.53562833333333,0.62,"explore","other","other","exploit","explore, other, other, exploit","2",0,0.162048290390536,0,1.2342,0,1,"other",0,0,0,1,0,0
"SearchCosts-5_S019","5",3,4,"F","0.33"," 0.726"," 0.2"," 1.2342","0"," 0"," 1"," -1","blue",0.2,0.33,0.726,1.2342,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targeta', 'free_choice_targetd']",3.5462,0.33,"[1, 0, 0, 0]",64.227085,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.2, 0.726, 0.33, 1.2342]",4.9368,0.2,0.726,0.33,1.2342,0,0,1,1,4,1,0,0,4,-1,"exploit",1.2342,3,0.2,1.2342,4,7.15223,2.38407666666667,1.2342,11.309485,3.76982833333333,-2.53562833333333,0.62,"explore","other","other","exploit","explore, other, other, exploit","3",0,0.162048290390536,0,1.2342,0,1,"other",0,0,0,1,0,0
"SearchCosts-5_S019","5",3,4,"F","0.33"," 0.726"," 0.2"," 1.2342","0"," 0"," 1"," -1","blue",0.2,0.33,0.726,1.2342,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targeta', 'free_choice_targetd']",3.5462,1.2342,"[1, 0, 0, 0]",64.227085,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.2, 0.726, 0.33, 1.2342]",4.9368,0.2,0.726,0.33,1.2342,0,0,1,1,4,1,0,0,4,-1,"exploit",1.2342,3,0.2,1.2342,4,7.15223,2.38407666666667,1.2342,11.309485,3.76982833333333,-2.53562833333333,0.62,"explore","other","other","exploit","explore, other, other, exploit","4",0,0.162048290390536,0,1.2342,1,0,"exploit",0,0,0,1,0,0
"SearchCosts-5_S019","5",4,4,"G","4.44185"," 1.813"," 7.10696"," 0.74","1"," -1"," 0"," 0","purple",0.74,1.813,4.44185,7.10696,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targetd', 'free_choice_targeta']",21.94877,7.10696,"[0, 0, 0, 1]",86.175855,"2019_Aug_27_1616","TimeSearch_190603","[0, 0, 0, 1]","[7.10696, 1.813, 0.74, 4.44185]",28.42784,7.10696,1.813,0.74,4.44185,0,0,1,4,4,1,0,0,3,0,"exploit",7.10696,1,4.44185,7.10696,4,14.25919,3.5647975,7.10696,18.416445,4.60411125,2.50284875,0.2,"exploit","other","other","explore","exploit, other, other, explore","1",0,1,1,7.10696,1,0,"exploit",0,0,0,0,1,0
"SearchCosts-5_S019","5",4,4,"G","4.44185"," 1.813"," 7.10696"," 0.74","1"," -1"," 0"," 0","purple",0.74,1.813,4.44185,7.10696,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targetd', 'free_choice_targeta']",21.94877,1.813,"[0, 0, 0, 1]",86.175855,"2019_Aug_27_1616","TimeSearch_190603","[0, 0, 0, 1]","[7.10696, 1.813, 0.74, 4.44185]",28.42784,7.10696,1.813,0.74,4.44185,0,0,1,4,4,1,0,0,3,0,"exploit",7.10696,1,4.44185,7.10696,4,14.25919,3.5647975,7.10696,18.416445,4.60411125,2.50284875,0.2,"exploit","other","other","explore","exploit, other, other, explore","2",0,1,1,7.10696,0,1,"other",0,0,0,0,1,0
"SearchCosts-5_S019","5",4,4,"G","4.44185"," 1.813"," 7.10696"," 0.74","1"," -1"," 0"," 0","purple",0.74,1.813,4.44185,7.10696,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targetd', 'free_choice_targeta']",21.94877,0.74,"[0, 0, 0, 1]",86.175855,"2019_Aug_27_1616","TimeSearch_190603","[0, 0, 0, 1]","[7.10696, 1.813, 0.74, 4.44185]",28.42784,7.10696,1.813,0.74,4.44185,0,0,1,4,4,1,0,0,3,0,"exploit",7.10696,1,4.44185,7.10696,4,14.25919,3.5647975,7.10696,18.416445,4.60411125,2.50284875,0.2,"exploit","other","other","explore","exploit, other, other, explore","3",0,1,1,7.10696,0,1,"other",0,0,0,0,1,0
"SearchCosts-5_S019","5",4,4,"G","4.44185"," 1.813"," 7.10696"," 0.74","1"," -1"," 0"," 0","purple",0.74,1.813,4.44185,7.10696,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targetd', 'free_choice_targeta']",21.94877,4.44185,"[0, 0, 0, 1]",86.175855,"2019_Aug_27_1616","TimeSearch_190603","[0, 0, 0, 1]","[7.10696, 1.813, 0.74, 4.44185]",28.42784,7.10696,1.813,0.74,4.44185,0,0,1,4,4,1,0,0,3,0,"exploit",7.10696,1,4.44185,7.10696,4,14.25919,3.5647975,7.10696,18.416445,4.60411125,2.50284875,0.2,"exploit","other","other","explore","exploit, other, other, explore","4",1,1,1,7.10696,0,0,"explore",0,0,0,0,1,0
"SearchCosts-5_S019","5",5,4,"F","0.32"," 3.55696"," 0.752"," 1.6544","0"," -1"," 1"," 0","green",0.32,0.752,1.6544,3.55696,0,"['free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta', 'free_choice_targetb']",8.25776,0.752,"[1, 0, 0, 0]",94.433615,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.752, 1.6544, 0.32, 3.55696]",14.22784,0.752,1.6544,0.32,3.55696,0,0,1,1,0,0,0,1,2,-1,"exploit",3.55696,3,0.752,3.55696,4,17.81615,3.56323,3.55696,21.973405,4.394681,-0.837721,4.44185,"explore","other","other","exploit","explore, other, other, exploit","1",1,0.211416490486258,0,3.55696,0,0,"explore",0,0,0,0,0,0
"SearchCosts-5_S019","5",5,4,"F","0.32"," 3.55696"," 0.752"," 1.6544","0"," -1"," 1"," 0","green",0.32,0.752,1.6544,3.55696,0,"['free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta', 'free_choice_targetb']",8.25776,1.6544,"[1, 0, 0, 0]",94.433615,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.752, 1.6544, 0.32, 3.55696]",14.22784,0.752,1.6544,0.32,3.55696,0,0,1,1,0,0,0,1,2,-1,"exploit",3.55696,3,0.752,3.55696,4,17.81615,3.56323,3.55696,21.973405,4.394681,-0.837721,4.44185,"explore","other","other","exploit","explore, other, other, exploit","2",0,0.211416490486258,0,3.55696,0,1,"other",0,0,0,0,0,0
"SearchCosts-5_S019","5",5,4,"F","0.32"," 3.55696"," 0.752"," 1.6544","0"," -1"," 1"," 0","green",0.32,0.752,1.6544,3.55696,0,"['free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta', 'free_choice_targetb']",8.25776,0.32,"[1, 0, 0, 0]",94.433615,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.752, 1.6544, 0.32, 3.55696]",14.22784,0.752,1.6544,0.32,3.55696,0,0,1,1,0,0,0,1,2,-1,"exploit",3.55696,3,0.752,3.55696,4,17.81615,3.56323,3.55696,21.973405,4.394681,-0.837721,4.44185,"explore","other","other","exploit","explore, other, other, exploit","3",0,0.211416490486258,0,3.55696,0,1,"other",0,0,0,0,0,0
"SearchCosts-5_S019","5",5,4,"F","0.32"," 3.55696"," 0.752"," 1.6544","0"," -1"," 1"," 0","green",0.32,0.752,1.6544,3.55696,0,"['free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta', 'free_choice_targetb']",8.25776,3.55696,"[1, 0, 0, 0]",94.433615,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.752, 1.6544, 0.32, 3.55696]",14.22784,0.752,1.6544,0.32,3.55696,0,0,1,1,0,0,0,1,2,-1,"exploit",3.55696,3,0.752,3.55696,4,17.81615,3.56323,3.55696,21.973405,4.394681,-0.837721,4.44185,"explore","other","other","exploit","explore, other, other, exploit","4",0,0.211416490486258,0,3.55696,1,0,"exploit",0,0,0,0,0,0
"SearchCosts-5_S019","5",6,1,"F","2.07"," 3.519"," 5.6304"," 0.9","0"," -1"," 0"," 1","red",0.9,2.07,3.519,5.6304,1,"['free_choice_targetd']",8.6004,0.9,"[1]",103.034015,"2019_Aug_27_1616","TimeSearch_190603","[1]","[0.9]",5.6304,0.9,NA,NA,NA,0,0,1,1,1,0,1,0,3,0,"exploit",5.6304,4,0.9,0.9,1,18.71615,3.11935833333333,5.6304,27.603805,4.60063416666667,1.02976583333333,0.752,"explore",NA,NA,NA,"explore, NA, NA, NA","1",1,0.159846547314578,0,5.6304,0,0,"explore",0,0,0,0,0,0
"SearchCosts-5_S019","5",7,1,"G","7.383075"," 0.98"," 4.92205"," 2.009","1"," 0"," -1"," 0","purple",0.98,2.009,4.92205,7.383075,1,"['free_choice_targeta']",10.372075,7.383075,"[1]",113.40609,"2019_Aug_27_1616","TimeSearch_190603","[1]","[7.383075]",7.383075,7.383075,NA,NA,NA,0,0,1,1,1,0,1,0,1,1,"explore",4.92205,1,7.383075,7.383075,1,26.099225,3.72846071428571,7.383075,34.98688,4.99812571428571,-0.0760757142857145,0.9,"explore",NA,NA,NA,"explore, NA, NA, NA","1",1,1,1,4.92205,0,0,"explore",0,0,0,0,0,0
"SearchCosts-5_S019","5",8,4,"G","0.67"," 2.293075"," 3.78357375"," 1.2395","0"," 1"," -1"," 0","brown",0.67,1.2395,2.293075,3.78357375,0,"['free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta']",9.89564875,2.293075,"[1, 0, 0, 0]",123.3017387,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[2.293075, 3.78357375, 1.2395, 0.67]",15.134295,2.293075,3.78357375,1.2395,0.67,0,0,1,1,0,0,0,1,3,-1,"exploit",3.78357375,2,2.293075,3.78357375,4,29.88279875,3.73534984375,3.78357375,38.77045375,4.84630671875,-1.06273296875,7.383075,"explore","exploit","other","other","explore, exploit, other, other","1",1,0.606060606060606,0,3.78357375,0,0,"explore",0,0,0,0,0,0
"SearchCosts-5_S019","5",8,4,"G","0.67"," 2.293075"," 3.78357375"," 1.2395","0"," 1"," -1"," 0","brown",0.67,1.2395,2.293075,3.78357375,0,"['free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta']",9.89564875,3.78357375,"[1, 0, 0, 0]",123.3017387,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[2.293075, 3.78357375, 1.2395, 0.67]",15.134295,2.293075,3.78357375,1.2395,0.67,0,0,1,1,0,0,0,1,3,-1,"exploit",3.78357375,2,2.293075,3.78357375,4,29.88279875,3.73534984375,3.78357375,38.77045375,4.84630671875,-1.06273296875,7.383075,"explore","exploit","other","other","explore, exploit, other, other","2",0,0.606060606060606,0,3.78357375,1,0,"exploit",0,0,0,0,0,0
"SearchCosts-5_S019","5",8,4,"G","0.67"," 2.293075"," 3.78357375"," 1.2395","0"," 1"," -1"," 0","brown",0.67,1.2395,2.293075,3.78357375,0,"['free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta']",9.89564875,1.2395,"[1, 0, 0, 0]",123.3017387,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[2.293075, 3.78357375, 1.2395, 0.67]",15.134295,2.293075,3.78357375,1.2395,0.67,0,0,1,1,0,0,0,1,3,-1,"exploit",3.78357375,2,2.293075,3.78357375,4,29.88279875,3.73534984375,3.78357375,38.77045375,4.84630671875,-1.06273296875,7.383075,"explore","exploit","other","other","explore, exploit, other, other","3",0,0.606060606060606,0,3.78357375,0,1,"other",0,0,0,0,0,0
"SearchCosts-5_S019","5",8,4,"G","0.67"," 2.293075"," 3.78357375"," 1.2395","0"," 1"," -1"," 0","brown",0.67,1.2395,2.293075,3.78357375,0,"['free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta']",9.89564875,0.67,"[1, 0, 0, 0]",123.3017387,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[2.293075, 3.78357375, 1.2395, 0.67]",15.134295,2.293075,3.78357375,1.2395,0.67,0,0,1,1,0,0,0,1,3,-1,"exploit",3.78357375,2,2.293075,3.78357375,4,29.88279875,3.73534984375,3.78357375,38.77045375,4.84630671875,-1.06273296875,7.383075,"explore","exploit","other","other","explore, exploit, other, other","4",0,0.606060606060606,0,3.78357375,0,1,"other",0,0,0,0,0,0
"SearchCosts-5_S019","5",9,1,"F","0.54"," 3.564"," 1.188"," 2.376","0"," 0"," -1"," 1","blue",0.54,1.188,2.376,3.564,0,"['free_choice_targetd']",6.48,2.376,"[1]",129.7817388,"2019_Aug_27_1616","TimeSearch_190603","[1]","[2.376]",3.564,2.376,NA,NA,NA,0,0,1,1,0,0,0,1,2,0,"exploit",3.564,4,2.376,2.376,1,32.25879875,3.58431097222222,3.564,42.33445375,4.70382819444444,-1.13982819444444,2.293075,"explore",NA,NA,NA,"explore, NA, NA, NA","1",1,0.666666666666667,0,3.564,0,0,"explore",0,0,0,0,0,0
"SearchCosts-5_S019","5",10,4,"G","0.49"," 3.55005"," 1.97225"," 0.8575","-1"," 1"," 0"," 0","magenta",0.49,0.8575,1.97225,3.55005,1,"['free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta']",9.69955,3.55005,"[1, 0, 0, 0]",139.4812887,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[3.55005, 1.97225, 0.8575, 0.49]",14.2002,3.55005,1.97225,0.8575,0.49,0,0,1,1,4,1,0,0,2,1,"explore",1.97225,2,3.55005,3.55005,4,35.80884875,3.580884875,3.55005,45.88450375,4.588450375,-2.616200375,2.376,"explore","exploit","other","other","explore, exploit, other, other","1",1,1,1,1.97225,0,0,"explore",0,0,0,1,0,0
"SearchCosts-5_S019","5",10,4,"G","0.49"," 3.55005"," 1.97225"," 0.8575","-1"," 1"," 0"," 0","magenta",0.49,0.8575,1.97225,3.55005,1,"['free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta']",9.69955,1.97225,"[1, 0, 0, 0]",139.4812887,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[3.55005, 1.97225, 0.8575, 0.49]",14.2002,3.55005,1.97225,0.8575,0.49,0,0,1,1,4,1,0,0,2,1,"explore",1.97225,2,3.55005,3.55005,4,35.80884875,3.580884875,3.55005,45.88450375,4.588450375,-2.616200375,2.376,"explore","exploit","other","other","explore, exploit, other, other","2",0,1,1,3.55005,0,1,"other",0,0,0,1,0,0
"SearchCosts-5_S019","5",10,4,"G","0.49"," 3.55005"," 1.97225"," 0.8575","-1"," 1"," 0"," 0","magenta",0.49,0.8575,1.97225,3.55005,1,"['free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta']",9.69955,0.8575,"[1, 0, 0, 0]",139.4812887,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[3.55005, 1.97225, 0.8575, 0.49]",14.2002,3.55005,1.97225,0.8575,0.49,0,0,1,1,4,1,0,0,2,1,"explore",1.97225,2,3.55005,3.55005,4,35.80884875,3.580884875,3.55005,45.88450375,4.588450375,-2.616200375,2.376,"explore","exploit","other","other","explore, exploit, other, other","3",0,1,1,3.55005,0,1,"other",0,0,0,1,0,0
"SearchCosts-5_S019","5",10,4,"G","0.49"," 3.55005"," 1.97225"," 0.8575","-1"," 1"," 0"," 0","magenta",0.49,0.8575,1.97225,3.55005,1,"['free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd', 'free_choice_targeta']",9.69955,0.49,"[1, 0, 0, 0]",139.4812887,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[3.55005, 1.97225, 0.8575, 0.49]",14.2002,3.55005,1.97225,0.8575,0.49,0,0,1,1,4,1,0,0,2,1,"explore",1.97225,2,3.55005,3.55005,4,35.80884875,3.580884875,3.55005,45.88450375,4.588450375,-2.616200375,2.376,"explore","exploit","other","other","explore, exploit, other, other","4",0,1,1,3.55005,0,1,"other",0,0,0,1,0,0
"SearchCosts-5_S019","5",11,4,"G","5.27904"," 0.78"," 1.248"," 2.9328","-1"," 0"," 1"," 0","bluedark",0.78,1.248,2.9328,5.27904,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd']",9.9216,1.248,"[1, 0, 0, 0]",149.4028887,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[1.248, 0.78, 1.248, 2.9328]",21.11616,1.248,0.78,1.248,2.9328,0,0,1,1,4,1,0,0,1,-1,"exploit",5.27904,3,1.248,2.9328,3,38.74164875,3.52196806818182,5.27904,51.16354375,4.65123125,0.62780875,3.55005,"explore","other","other","other","explore, other, other, other","1",1,0.236406619385343,0,5.27904,0,0,"explore",0,0,1,0,0,0
"SearchCosts-5_S019","5",11,4,"G","5.27904"," 0.78"," 1.248"," 2.9328","-1"," 0"," 1"," 0","bluedark",0.78,1.248,2.9328,5.27904,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd']",9.9216,0.78,"[1, 0, 0, 0]",149.4028887,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[1.248, 0.78, 1.248, 2.9328]",21.11616,1.248,0.78,1.248,2.9328,0,0,1,1,4,1,0,0,1,-1,"exploit",5.27904,3,1.248,2.9328,3,38.74164875,3.52196806818182,5.27904,51.16354375,4.65123125,0.62780875,3.55005,"explore","other","other","other","explore, other, other, other","2",0,0.236406619385343,0,5.27904,0,1,"other",0,0,1,0,0,0
"SearchCosts-5_S019","5",11,4,"G","5.27904"," 0.78"," 1.248"," 2.9328","-1"," 0"," 1"," 0","bluedark",0.78,1.248,2.9328,5.27904,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd']",9.9216,1.248,"[1, 0, 0, 0]",149.4028887,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[1.248, 0.78, 1.248, 2.9328]",21.11616,1.248,0.78,1.248,2.9328,0,0,1,1,4,1,0,0,1,-1,"exploit",5.27904,3,1.248,2.9328,3,38.74164875,3.52196806818182,5.27904,51.16354375,4.65123125,0.62780875,3.55005,"explore","other","other","other","explore, other, other, other","3",0,0.236406619385343,0,5.27904,0,1,"other",0,0,1,0,0,0
"SearchCosts-5_S019","5",11,4,"G","5.27904"," 0.78"," 1.248"," 2.9328","-1"," 0"," 1"," 0","bluedark",0.78,1.248,2.9328,5.27904,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targetc', 'free_choice_targetd']",9.9216,2.9328,"[1, 0, 0, 0]",149.4028887,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[1.248, 0.78, 1.248, 2.9328]",21.11616,1.248,0.78,1.248,2.9328,0,0,1,1,4,1,0,0,1,-1,"exploit",5.27904,3,1.248,2.9328,3,38.74164875,3.52196806818182,5.27904,51.16354375,4.65123125,0.62780875,3.55005,"explore","other","other","other","explore, other, other, other","4",0,0.236406619385343,0,5.27904,0,1,"other",0,0,1,0,0,0
"SearchCosts-5_S019","5",12,1,"G","0.6"," 2.829"," 1.38"," 5.3751","-1"," 0"," 0"," 1","brown",0.6,1.38,2.829,5.3751,1,"['free_choice_targetd']",9.5841,5.3751,"[1]",158.9869887,"2019_Aug_27_1616","TimeSearch_190603","[1]","[5.3751]",5.3751,5.3751,NA,NA,NA,0,0,1,1,1,0,1,0,4,1,"explore",2.829,4,5.3751,5.3751,1,44.11674875,3.67639572916667,5.3751,56.53864375,4.71155364583333,-1.88255364583333,1.248,"explore",NA,NA,NA,"explore, NA, NA, NA","1",1,1,1,2.829,0,0,"explore",0,0,0,0,0,0
"SearchCosts-5_S019","5",13,1,"F","1.24"," 2.666"," 4.7988"," 0.8","1"," 0"," 0"," -1","yellow",0.8,1.24,2.666,4.7988,1,"['free_choice_targeta']",8.7048,1.24,"[1]",167.6917887,"2019_Aug_27_1616","TimeSearch_190603","[1]","[1.24]",4.7988,1.24,NA,NA,NA,0,0,1,1,1,0,1,0,3,0,"exploit",4.7988,1,1.24,1.24,1,45.35674875,3.48898067307692,4.7988,61.33744375,4.71826490384615,0.080535096153846,5.3751,"explore",NA,NA,NA,"explore, NA, NA, NA","1",1,0.258397932816537,0,4.7988,0,0,"explore",0,0,0,0,0,0
"SearchCosts-5_S019","5",14,1,"G","1.0065"," 1.50975"," 0.61"," 3.170475","0"," 1"," 0"," -1","yellow",0.61,1.0065,1.50975,3.170475,0,"['free_choice_targetb']",3.12625,1.50975,"[1]",170.8180387,"2019_Aug_27_1616","TimeSearch_190603","[1]","[1.50975]",3.170475,1.50975,NA,NA,NA,0,0,1,1,0,0,0,1,4,-1,"exploit",3.170475,2,1.50975,1.50975,1,46.86649875,3.34760705357143,3.170475,64.50791875,4.60770848214286,-1.43723348214286,1.24,"explore",NA,NA,NA,"explore, NA, NA, NA","1",1,0.476190476190476,0,3.170475,0,0,"explore",0,0,0,0,0,0
"SearchCosts-5_S019","5",15,4,"F","0.98"," 4.5864"," 0.4"," 1.911","0"," 0"," 1"," -1","magenta",0.4,0.98,1.911,4.5864,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targeta', 'free_choice_targetd']",13.4438,0.4,"[1, 0, 0, 0]",184.2618387,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.4, 4.5864, 0.98, 1.911]",18.3456,0.4,4.5864,0.98,1.911,0,0,1,1,4,1,0,0,2,0,"exploit",4.5864,3,0.4,4.5864,4,51.45289875,3.43019325,4.5864,69.09431875,4.60628791666667,-0.0198879166666668,1.50975,"explore","exploit","other","other","explore, exploit, other, other","1",1,0.0872143729286586,0,4.5864,0,0,"explore",0,0,0,1,0,0
"SearchCosts-5_S019","5",15,4,"F","0.98"," 4.5864"," 0.4"," 1.911","0"," 0"," 1"," -1","magenta",0.4,0.98,1.911,4.5864,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targeta', 'free_choice_targetd']",13.4438,4.5864,"[1, 0, 0, 0]",184.2618387,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.4, 4.5864, 0.98, 1.911]",18.3456,0.4,4.5864,0.98,1.911,0,0,1,1,4,1,0,0,2,0,"exploit",4.5864,3,0.4,4.5864,4,51.45289875,3.43019325,4.5864,69.09431875,4.60628791666667,-0.0198879166666668,1.50975,"explore","exploit","other","other","explore, exploit, other, other","2",0,0.0872143729286586,0,4.5864,1,0,"exploit",0,0,0,1,0,0
"SearchCosts-5_S019","5",15,4,"F","0.98"," 4.5864"," 0.4"," 1.911","0"," 0"," 1"," -1","magenta",0.4,0.98,1.911,4.5864,1,"['free_choice_targetc', 'free_choice_targetb', 'free_choice_targeta', 'free_choice_targetd']",13.4438,0.98,"[1, 0, 0, 0]",184.2618387,"2019_Aug_27_1616","TimeSearch_190603","[1, 0, 0, 0]","[0.4, 4.5864, 0.98, 1.911]",18.3456,0.4,4.5864,0.98,1.911,0,0,1,1,4,1,0,0,2,0,"exploit",4.5864,3,0.4,4.5864,4,51.45289875,3.43019325,4.5864,69.09431875,4.60628791666667,-0.0198879166666668,1.50975,"explore","exploit","other","other","explore, exploit, other, other","3",0,0.0872143729286586,0,4.5864,0,1,"other",0,0,0,1,0,0
